timestamp,lat,lon,alt,climb_rate,vn,ve,vup,roll_deg,pitch_deg,yaw_deg,p_rads,q_rads,r_rads,ax_body,ay_body,az_body,ax_world,ay_world,az_world,u1_pwm,u2_pwm,u3_pwm,u4_pwm,thrust_total_N,battery_pct,wind_speed_mps,wind_heading_deg
36.56,-0.0002218,0.0001875,8.1169,-0.0135,-3.1162,-2.4347,-0.0135,3.716,12.41,258.087,0.98926,-0.78172,0.26534,-0.2339,0.2002,-20.5416,1.3516,2.2038,-0.1682,0.6173,0.6563,0.6304,0.6557,10.2386,91.94,0.0,45.0
36.564,-0.0002219,0.0001875,8.1169,-0.0128,-3.1107,-2.426,-0.0128,3.954,12.226,258.137,0.98927,-0.79001,0.26548,-0.2353,0.1989,-20.5542,1.3843,2.1669,-0.1789,0.6169,0.6587,0.6309,0.6546,10.2443,91.94,0.0,45.0
36.568,-0.000222,0.0001874,8.1168,-0.012,-3.105,-2.4175,-0.012,4.191,12.04,258.186,0.9901,-0.79674,0.26597,-0.2305,0.194,-20.5723,1.4125,2.1249,-0.1929,0.6148,0.6499,0.6385,0.6602,10.2535,91.94,0.0,45.0
36.572,-0.0002221,0.0001873,8.1168,-0.0109,-3.0992,-2.4091,-0.0109,4.428,11.851,258.235,0.98892,-0.80339,0.26593,-0.2284,0.1925,-20.7508,1.4539,2.0991,-0.2834,0.6272,0.6673,0.6376,0.6538,10.3437,91.94,0.0,45.0
36.576,-0.0002222,0.0001872,8.1167,-0.0092,-3.0932,-2.4008,-0.0092,4.664,11.662,258.282,0.98938,-0.81016,0.26653,-0.2297,0.1936,-21.0192,1.5045,2.0831,-0.4171,0.6265,0.6626,0.6549,0.6757,10.4785,91.94,0.0,45.0
36.58,-0.0002223,0.0001871,8.1167,-0.0082,-3.0871,-2.3928,-0.0082,4.9,11.47,258.329,0.9891,-0.81534,0.26761,-0.2312,0.2001,-20.6808,1.5239,2.0118,-0.2559,0.6083,0.6425,0.6559,0.6702,10.3078,91.94,0.0,45.0
36.584,-0.0002224,0.000187,8.1167,-0.007,-3.0809,-2.3849,-0.007,5.136,11.278,258.375,0.98803,-0.8203,0.26865,-0.2303,0.1938,-20.7313,1.5539,1.9754,-0.2857,0.6099,0.6454,0.6578,0.6698,10.3318,91.94,0.0,45.0
36.588,-0.0002225,0.0001869,8.1167,-0.0057,-3.0745,-2.3771,-0.0057,5.371,11.084,258.421,0.98828,-0.8247,0.26945,-0.2255,0.1911,-20.8191,1.589,1.9371,-0.3323,0.6195,0.6497,0.6555,0.6694,10.3761,91.94,0.0,45.0
36.592,-0.0002227,0.0001869,8.1166,-0.004,-3.068,-2.3695,-0.004,5.606,10.889,258.466,0.98763,-0.8289,0.26992,-0.2303,0.1951,-20.9838,1.6379,1.9124,-0.414,0.6294,0.6618,0.6562,0.6671,10.4586,91.94,0.0,45.0
36.596,-0.0002228,0.0001868,8.1166,-0.0025,-3.0613,-2.362,-0.0025,5.841,10.693,258.509,0.9876,-0.83303,0.27006,-0.2267,0.1954,-20.9275,1.6666,1.8615,-0.3875,0.6343,0.6647,0.6485,0.6607,10.4327,91.94,0.0,45.0
36.6,-0.0002229,0.0001867,8.1166,-0.0008,-3.0545,-2.3547,-0.0008,6.076,10.496,258.552,0.98912,-0.83766,0.27052,-0.2279,0.1997,-20.9875,1.7083,1.8237,-0.4169,0.6322,0.66,0.6532,0.6707,10.4641,91.93,0.0,45.0
36.604,-0.000223,0.0001866,8.1166,0.0012,-3.0475,-2.3475,0.0012,6.31,10.298,258.594,0.98878,-0.84091,0.27039,-0.2283,0.1899,-21.1466,1.7437,1.7956,-0.4986,0.6469,0.6756,0.6519,0.6613,10.5427,91.93,0.0,45.0
36.608,-0.0002231,0.0001865,8.1166,0.0027,-3.0405,-2.3406,0.0027,6.544,10.098,258.635,0.9882,-0.84473,0.27044,-0.2277,0.1883,-20.9084,1.758,1.7342,-0.3831,0.6353,0.6661,0.6473,0.6575,10.4245,91.93,0.0,45.0
36.612,-0.0002232,0.0001864,8.1167,0.0035,-3.0334,-2.334,0.0035,6.777,9.898,258.675,0.98716,-0.84829,0.27023,-0.2228,0.1947,-20.5053,1.7665,1.6562,-0.1886,0.6268,0.6582,0.6314,0.6392,10.222,91.93,0.0,45.0
36.616,-0.0002233,0.0001863,8.1167,0.0041,-3.0262,-2.3275,0.0041,7.01,9.697,258.714,0.98622,-0.85175,0.27037,-0.2268,0.1896,-20.4574,1.7911,1.6156,-0.1667,0.6194,0.6503,0.6357,0.644,10.1975,91.93,0.0,45.0
36.62,-0.0002234,0.0001863,8.1167,0.0045,-3.019,-2.3213,0.0045,7.242,9.495,258.752,0.98703,-0.85485,0.27059,-0.2131,0.1886,-20.2953,1.8067,1.5489,-0.0882,0.6164,0.6411,0.6305,0.6418,10.1191,91.93,0.0,45.0
36.624,-0.0002235,0.0001862,8.1167,0.0049,-3.0116,-2.3153,0.0049,7.475,9.292,258.79,0.98741,-0.85748,0.27134,-0.2179,0.1896,-20.3347,1.8442,1.5141,-0.1093,0.608,0.6328,0.6421,0.6512,10.1366,91.93,0.0,45.0
36.628,-0.0002236,0.0001861,8.1167,0.005,-3.0042,-2.3094,0.005,7.707,9.089,258.827,0.98688,-0.85969,0.27234,-0.2175,0.1891,-20.1459,1.8604,1.4595,-0.0175,0.5973,0.6234,0.6421,0.6477,10.042,91.93,0.0,45.0
36.632,-0.0002237,0.000186,8.1168,0.0054,-2.9966,-2.3037,0.0054,7.939,8.884,258.863,0.98683,-0.86239,0.27378,-0.2177,0.1865,-20.3426,1.9057,1.4303,-0.1128,0.5959,0.6219,0.6546,0.6629,10.1417,91.93,0.0,45.0
36.636,-0.0002239,0.0001859,8.1168,0.0062,-2.9887,-2.2981,0.0062,8.17,8.679,258.898,0.98645,-0.86588,0.2744,-0.2169,0.191,-20.5181,1.9569,1.3966,-0.1987,0.6138,0.643,0.6456,0.6548,10.2288,91.93,0.0,45.0
36.64,-0.000224,0.0001858,8.1168,0.0066,-2.9809,-2.2927,0.0066,8.401,8.474,258.933,0.98547,-0.86675,0.27511,-0.2187,0.1908,-20.3074,1.971,1.3431,-0.0934,0.6086,0.6324,0.6447,0.6455,10.125,91.93,0.0,45.0
36.644,-0.0002241,0.0001858,8.1168,0.0073,-2.9728,-2.2875,0.0073,8.632,8.267,258.966,0.98507,-0.86869,0.27617,-0.2161,0.1855,-20.4732,2.0122,1.3087,-0.1775,0.6069,0.6318,0.6537,0.6589,10.2053,91.92,0.0,45.0
36.648,-0.0002242,0.0001857,8.1169,0.0078,-2.9647,-2.2825,0.0078,8.863,8.061,259.0,0.98562,-0.86974,0.27761,-0.2182,0.1863,-20.3679,2.0359,1.2619,-0.1232,0.5996,0.6197,0.6568,0.6624,10.1541,91.92,0.0,45.0
36.652,-0.0002243,0.0001856,8.1169,0.0077,-2.9565,-2.2777,0.0077,9.094,7.854,259.032,0.98668,-0.87148,0.27846,-0.2174,0.1892,-20.0751,2.0441,1.2027,0.0213,0.6005,0.6211,0.6359,0.6444,10.0073,91.92,0.0,45.0
36.656,-0.0002244,0.0001855,8.1169,0.0079,-2.9481,-2.273,0.0079,9.324,7.646,259.064,0.98867,-0.87249,0.27918,-0.2207,0.1902,-20.1982,2.0886,1.1695,-0.0361,0.6086,0.625,0.6374,0.6465,10.0695,91.92,0.0,45.0
36.66,-0.0002245,0.0001854,8.117,0.0084,-2.9396,-2.2684,0.0084,9.555,7.438,259.095,0.98875,-0.8724,0.27994,-0.2171,0.1805,-20.4114,2.1303,1.1355,-0.1403,0.6139,0.6319,0.6485,0.6498,10.1764,91.92,0.0,45.0
36.664,-0.0002246,0.0001854,8.117,0.0085,-2.9311,-2.2641,0.0085,9.786,7.23,259.126,0.98958,-0.87314,0.28046,-0.2142,0.1852,-20.1475,2.1411,1.0768,-0.0076,0.6097,0.628,0.6343,0.6395,10.0456,91.92,0.0,45.0
36.668,-0.0002247,0.0001853,8.117,0.0087,-2.9223,-2.26,0.0087,10.017,7.022,259.155,0.99024,-0.87447,0.28066,-0.2171,0.1878,-20.263,2.1873,1.0418,-0.0619,0.6177,0.6382,0.6317,0.638,10.1022,91.92,0.0,45.0
36.672,-0.0002248,0.0001852,8.1171,0.0089,-2.9134,-2.256,0.0089,10.247,6.813,259.184,0.99077,-0.87555,0.28104,-0.2107,0.1879,-20.2516,2.2169,0.9923,-0.0535,0.6146,0.6345,0.6351,0.6402,10.0973,91.92,0.0,45.0
36.676,-0.0002249,0.0001851,8.1171,0.0088,-2.9045,-2.2522,0.0088,10.478,6.604,259.212,0.99115,-0.87852,0.28049,-0.216,0.188,-20.0621,2.2314,0.9475,0.0407,0.6217,0.6473,0.6107,0.6205,10.0006,91.92,0.0,45.0
36.68,-0.000225,0.000185,8.1171,0.009,-2.8954,-2.2486,0.009,10.707,6.394,259.238,0.98962,-0.88006,0.27987,-0.2078,0.1797,-20.2775,2.2751,0.9065,-0.0625,0.6295,0.6557,0.6206,0.6216,10.1095,91.92,0.0,45.0
36.684,-0.0002251,0.0001849,8.1172,0.0088,-2.8863,-2.2451,0.0088,10.937,6.183,259.264,0.99034,-0.88215,0.27976,-0.211,0.1851,-20.0416,2.2883,0.8575,0.0579,0.6154,0.6374,0.6184,0.6267,9.9918,91.92,0.0,45.0
36.688,-0.0002252,0.0001849,8.1172,0.0087,-2.877,-2.2419,0.0087,11.167,5.972,259.289,0.99083,-0.88255,0.27934,-0.2142,0.1784,-20.1086,2.321,0.8217,0.0278,0.6249,0.6429,0.6174,0.6211,10.0251,91.92,0.0,45.0
36.692,-0.0002253,0.0001848,8.1172,0.0085,-2.8676,-2.2387,0.0085,11.397,5.761,259.312,0.99073,-0.8837,0.27824,-0.2182,0.1819,-20.0941,2.3552,0.7817,0.0402,0.6343,0.6562,0.605,0.6091,10.0181,91.91,0.0,45.0
36.696,-0.0002254,0.0001847,8.1173,0.0085,-2.858,-2.2358,0.0085,11.626,5.55,259.335,0.99015,-0.88468,0.27781,-0.2169,0.168,-20.1878,2.383,0.7433,-0.0028,0.6256,0.6477,0.6201,0.6231,10.0662,91.91,0.0,45.0
36.7,-0.0002255,0.0001846,8.1173,0.0084,-2.8484,-2.233,0.0084,11.855,5.338,259.356,0.99014,-0.88493,0.27763,-0.2085,0.1746,-20.1158,2.4114,0.689,0.0384,0.6207,0.6393,0.623,0.6249,10.0311,91.91,0.0,45.0
36.704,-0.0002256,0.0001845,8.1173,0.008,-2.8386,-2.2304,0.008,12.084,5.127,259.377,0.9903,-0.88558,0.27756,-0.2096,0.1765,-20.019,2.4345,0.6448,0.0896,0.6154,0.6348,0.6209,0.6243,9.9814,91.91,0.0,45.0
36.708,-0.0002257,0.0001845,8.1174,0.0082,-2.8286,-2.228,0.0082,12.312,4.915,259.396,0.99031,-0.88647,0.27746,-0.2146,0.1786,-20.328,2.5038,0.6135,-0.056,0.6248,0.6455,0.6298,0.6335,10.1346,91.91,0.0,45.0
36.712,-0.0002258,0.0001844,8.1174,0.0088,-2.8184,-2.2257,0.0088,12.541,4.703,259.415,0.99074,-0.88714,0.27644,-0.2103,0.1779,-20.527,2.5567,0.5701,-0.147,0.6481,0.6668,0.6199,0.624,10.2349,91.91,0.0,45.0
36.716,-0.0002259,0.0001843,8.1175,0.0095,-2.808,-2.2236,0.0095,12.768,4.49,259.433,0.98285,-0.8883,0.2755,-0.2107,0.1764,-20.5854,2.5937,0.5283,-0.1691,0.6368,0.6789,0.6335,0.6169,10.2648,91.91,0.0,45.0
36.72,-0.000226,0.0001842,8.1175,0.0099,-2.7976,-2.2216,0.0099,12.994,4.277,259.449,0.98042,-0.89035,0.27503,-0.2093,0.1751,-20.4797,2.6118,0.4819,-0.1129,0.6313,0.6612,0.63,0.6302,10.2112,91.91,0.0,45.0
36.724,-0.0002261,0.0001841,8.1175,0.0098,-2.7871,-2.2199,0.0098,13.216,4.064,259.464,0.96688,-0.89037,0.27406,-0.2149,0.1806,-20.1789,2.6131,0.4391,0.0425,0.6186,0.6729,0.6294,0.5947,10.0623,91.91,0.0,45.0
36.728,-0.0002262,0.0001841,8.1176,0.0097,-2.7765,-2.2183,0.0097,13.437,3.851,259.479,0.95652,-0.89185,0.27437,-0.2144,0.1754,-20.2499,2.6471,0.3978,0.0121,0.6009,0.6505,0.6475,0.6253,10.0966,91.91,0.0,45.0
36.732,-0.0002263,0.000184,8.1176,0.0099,-2.7658,-2.2169,0.0099,13.653,3.638,259.493,0.94084,-0.89106,0.27492,-0.2114,0.173,-20.3849,2.6903,0.3538,-0.0476,0.597,0.6544,0.666,0.6237,10.1643,91.91,0.0,45.0
36.736,-0.0002264,0.0001839,8.1176,0.0102,-2.7549,-2.2157,0.0102,13.867,3.424,259.506,0.9296,-0.89087,0.27496,-0.2024,0.1702,-20.4585,2.7238,0.3032,-0.075,0.6137,0.6605,0.653,0.6239,10.204,91.9,0.0,45.0
36.74,-0.0002265,0.0001838,8.1177,0.0101,-2.744,-2.2146,0.0101,14.078,3.211,259.518,0.91594,-0.89151,0.27555,-0.2105,0.1676,-20.2725,2.7284,0.268,0.0222,0.594,0.6496,0.6586,0.6258,10.1115,91.9,0.0,45.0
36.744,-0.0002266,0.0001837,8.1177,0.0101,-2.7329,-2.2137,0.0101,14.285,2.997,259.53,0.90315,-0.89346,0.27664,-0.2075,0.1667,-20.3421,2.7643,0.2231,-0.0063,0.5869,0.6436,0.6665,0.6393,10.145,91.9,0.0,45.0
36.748,-0.0002267,0.0001837,8.1178,0.0102,-2.7217,-2.213,0.0102,14.489,2.783,259.541,0.88638,-0.89408,0.27693,-0.2049,0.1623,-20.3902,2.7933,0.179,-0.0239,0.5987,0.6621,0.6614,0.6201,10.1691,91.9,0.0,45.0
36.752,-0.0002268,0.0001836,8.1178,0.0107,-2.7103,-2.2124,0.0107,14.69,2.568,259.551,0.87349,-0.89402,0.27718,-0.2067,0.1663,-20.5749,2.8482,0.1373,-0.1044,0.6114,0.6629,0.662,0.6292,10.2621,91.9,0.0,45.0
36.756,-0.0002269,0.0001835,8.1179,0.0112,-2.6988,-2.2121,0.0112,14.888,2.354,259.561,0.861,-0.89329,0.2775,-0.2036,0.1667,-20.6727,2.8881,0.0913,-0.1462,0.6144,0.663,0.6668,0.6331,10.309,91.9,0.0,45.0
36.76,-0.000227,0.0001834,8.1179,0.0118,-2.6871,-2.2119,0.0118,15.081,2.14,259.57,0.84072,-0.89299,0.27756,-0.2046,0.1629,-20.6941,2.9134,0.0503,-0.149,0.6088,0.6791,0.6727,0.6196,10.3209,91.9,0.0,45.0
36.764,-0.0002271,0.0001833,8.118,0.012,-2.6755,-2.2118,0.012,15.269,1.926,259.578,0.82159,-0.89327,0.27725,-0.2062,0.1688,-20.5122,2.9206,0.0097,-0.052,0.6103,0.6793,0.6583,0.6097,10.2302,91.9,0.0,45.0
36.768,-0.0002272,0.0001833,8.118,0.0118,-2.6638,-2.212,0.0118,15.453,1.712,259.585,0.80291,-0.89291,0.27775,-0.2008,0.1601,-20.2989,2.9069,-0.0337,0.0573,0.5914,0.657,0.6659,0.617,10.1254,91.9,0.0,45.0
36.772,-0.0002273,0.0001832,8.118,0.0115,-2.6521,-2.2123,0.0115,15.632,1.497,259.592,0.77628,-0.89306,0.2779,-0.1996,0.1671,-20.2646,2.9321,-0.077,0.0822,0.585,0.6732,0.6688,0.5998,10.1076,91.9,0.0,45.0
36.776,-0.0002274,0.0001831,8.1181,0.0114,-2.6402,-2.2127,0.0114,15.806,1.283,259.598,0.76189,-0.89279,0.27826,-0.2026,0.1633,-20.3794,2.9673,-0.116,0.0327,0.6017,0.6564,0.6603,0.6228,10.1644,91.9,0.0,45.0
36.78,-0.0002275,0.000183,8.1181,0.0106,-2.6285,-2.2133,0.0106,15.977,1.069,259.604,0.74583,-0.89253,0.27817,-0.203,0.1569,-20.061,2.9396,-0.1505,0.1923,0.5975,0.6565,0.6445,0.603,10.0062,91.9,0.0,45.0
36.784,-0.0002276,0.0001829,8.1182,0.0101,-2.6165,-2.2141,0.0101,16.145,0.855,259.609,0.73096,-0.89252,0.2786,-0.2085,0.1612,-20.2257,2.9885,-0.1891,0.1222,0.5946,0.6513,0.657,0.6194,10.0892,91.89,0.0,45.0
36.788,-0.0002277,0.0001829,8.1182,0.0095,-2.6045,-2.2151,0.0095,16.308,0.64,259.613,0.71193,-0.89346,0.27843,-0.1991,0.1663,-20.1715,3.0046,-0.2386,0.1569,0.5968,0.667,0.6493,0.6025,10.0622,91.89,0.0,45.0
36.792,-0.0002278,0.0001828,8.1182,0.0088,-2.5925,-2.2161,0.0088,16.468,0.426,259.617,0.69648,-0.89425,0.27882,-0.2068,0.1548,-20.1422,3.0118,-0.2688,0.172,0.5909,0.6511,0.653,0.6161,10.0443,91.89,0.0,45.0
36.796,-0.0002279,0.0001827,8.1183,0.0082,-2.5803,-2.2174,0.0082,16.624,0.211,259.62,0.68019,-0.89455,0.27867,-0.2069,0.1591,-20.227,3.0462,-0.3114,0.1431,0.6027,0.6639,0.6482,0.6077,10.0902,91.89,0.0,45.0
36.8,-0.000228,0.0001826,8.1183,0.007,-2.5682,-2.2188,0.007,16.776,-0.004,259.623,0.6655,-0.8944,0.27857,-0.2037,0.1567,-19.8953,3.0151,-0.3457,0.3087,0.5942,0.6498,0.6373,0.5998,9.9245,91.89,0.0,45.0
36.804,-0.0002281,0.0001825,8.1183,0.0058,-2.5561,-2.2203,0.0058,16.924,-0.218,259.625,0.6427,-0.89465,0.27833,-0.1973,0.1517,-19.9177,3.0296,-0.3909,0.3051,0.5864,0.6641,0.6459,0.5879,9.937,91.89,0.0,45.0
36.808,-0.0002282,0.0001825,8.1184,0.0045,-2.5439,-2.222,0.0045,17.067,-0.433,259.626,0.62589,-0.89329,0.27812,-0.1978,0.1542,-19.9072,3.0474,-0.4296,0.3187,0.5956,0.6532,0.6404,0.594,9.9325,91.89,0.0,45.0
36.812,-0.0002282,0.0001824,8.1184,0.0033,-2.5316,-2.2239,0.0033,17.207,-0.648,259.627,0.61007,-0.89395,0.27856,-0.1946,0.1537,-19.9444,3.0689,-0.4731,0.3052,0.584,0.6442,0.6487,0.6101,9.9483,91.89,0.0,45.0
36.816,-0.0002283,0.0001823,8.1184,0.0019,-2.5193,-2.2259,0.0019,17.342,-0.862,259.627,0.59056,-0.89503,0.27871,-0.2019,0.1521,-19.8881,3.0757,-0.5026,0.3403,0.5819,0.6532,0.6462,0.5993,9.922,91.89,0.0,45.0
36.82,-0.0002284,0.0001822,8.1184,0.0007,-2.5069,-2.2281,0.0007,17.474,-1.077,259.627,0.57457,-0.89489,0.27879,-0.1984,0.1493,-19.9758,3.1004,-0.5475,0.304,0.5922,0.6507,0.6446,0.6038,9.9651,91.89,0.0,45.0
36.824,-0.0002285,0.0001821,8.1184,-0.0008,-2.4945,-2.2305,-0.0008,17.602,-1.292,259.627,0.56005,-0.89398,0.27875,-0.1985,0.1492,-19.839,3.0945,-0.5808,0.3774,0.593,0.6456,0.6374,0.5985,9.8979,91.89,0.0,45.0
36.828,-0.0002286,0.0001821,8.1184,-0.0021,-2.482,-2.233,-0.0021,17.727,-1.507,259.625,0.54397,-0.89513,0.27873,-0.1987,0.1482,-19.9899,3.1295,-0.6248,0.3125,0.5926,0.6547,0.6418,0.6043,9.9736,91.88,0.0,45.0
36.832,-0.0002287,0.000182,8.1183,-0.0037,-2.4695,-2.2356,-0.0037,17.848,-1.721,259.624,0.52917,-0.8942,0.27846,-0.2018,0.1505,-19.8282,3.1215,-0.6538,0.3977,0.5965,0.6499,0.6333,0.5937,9.8934,91.88,0.0,45.0
36.836,-0.0002288,0.0001819,8.1183,-0.0054,-2.4571,-2.2383,-0.0054,17.966,-1.936,259.622,0.51407,-0.89504,0.27874,-0.2013,0.1454,-19.7711,3.1205,-0.689,0.4314,0.5824,0.6411,0.6392,0.6038,9.8661,91.88,0.0,45.0
36.84,-0.0002289,0.0001818,8.1183,-0.007,-2.4445,-2.2413,-0.007,18.081,-2.151,259.619,0.50195,-0.89492,0.27833,-0.1994,0.1473,-19.8267,3.1423,-0.7316,0.413,0.6013,0.6495,0.6265,0.5963,9.8944,91.88,0.0,45.0
36.844,-0.000229,0.0001817,8.1183,-0.0091,-2.432,-2.2443,-0.0091,18.191,-2.365,259.616,0.47995,-0.89358,0.27897,-0.1977,0.1462,-19.6422,3.1247,-0.7621,0.5071,0.566,0.6371,0.6536,0.5939,9.8021,91.88,0.0,45.0
36.848,-0.000229,0.0001817,8.1182,-0.0112,-2.4195,-2.2475,-0.0112,18.298,-2.58,259.613,0.46244,-0.89389,0.27902,-0.2048,0.138,-19.5965,3.122,-0.7888,0.5327,0.5786,0.6421,0.6334,0.5907,9.7793,91.88,0.0,45.0
36.852,-0.0002291,0.0001816,8.1182,-0.0135,-2.407,-2.2508,-0.0135,18.401,-2.795,259.61,0.45025,-0.89343,0.2797,-0.1989,0.144,-19.5198,3.1253,-0.8287,0.5777,0.5733,0.6206,0.6362,0.605,9.7408,91.88,0.0,45.0
36.856,-0.0002292,0.0001815,8.1181,-0.0162,-2.3946,-2.2542,-0.0162,18.5,-3.009,259.606,0.43216,-0.89486,0.28038,-0.1975,0.1448,-19.3297,3.1064,-0.857,0.6748,0.5572,0.6251,0.6356,0.5937,9.646,91.88,0.0,45.0
36.86,-0.0002293,0.0001814,8.118,-0.0185,-2.382,-2.2578,-0.0185,18.595,-3.224,259.602,0.41114,-0.8943,0.28145,-0.2021,0.1427,-19.5827,3.1517,-0.9021,0.5626,0.5571,0.6276,0.6568,0.6022,9.7745,91.88,0.0,45.0
36.864,-0.0002294,0.0001813,8.1179,-0.0204,-2.3692,-2.2616,-0.0204,18.687,-3.439,259.598,0.40241,-0.89548,0.2828,-0.1974,0.1405,-19.7355,3.1807,-0.952,0.4958,0.571,0.6133,0.6479,0.6303,9.8502,91.88,0.0,45.0
36.868,-0.0002295,0.0001813,8.1179,-0.0218,-2.3563,-2.2656,-0.0218,18.775,-3.655,259.594,0.38478,-0.89588,0.28392,-0.201,0.1395,-20.082,3.2415,-1.0056,0.3374,0.575,0.639,0.6673,0.6243,10.0227,91.88,0.0,45.0
36.872,-0.0002296,0.0001812,8.1178,-0.0232,-2.3433,-2.2698,-0.0232,18.861,-3.87,259.59,0.37242,-0.89571,0.28464,-0.1963,0.1428,-20.045,3.2457,-1.0461,0.3619,0.5886,0.637,0.6531,0.6222,10.0033,91.88,0.0,45.0
36.876,-0.0002296,0.0001811,8.1177,-0.0242,-2.3301,-2.2742,-0.0242,18.943,-4.085,259.585,0.35682,-0.89425,0.28531,-0.1982,0.1426,-20.3144,3.2936,-1.0981,0.2432,0.5952,0.6488,0.6669,0.6241,10.14,91.87,0.0,45.0
36.88,-0.0002297,0.000181,8.1176,-0.0253,-2.3169,-2.2788,-0.0253,19.023,-4.3,259.581,0.34649,-0.89306,0.28553,-0.1979,0.1396,-20.2903,3.2938,-1.1341,0.2596,0.609,0.6492,0.6508,0.6228,10.1272,91.87,0.0,45.0
36.884,-0.0002298,0.0001809,8.1175,-0.0261,-2.3037,-2.2835,-0.0261,19.1,-4.515,259.576,0.33447,-0.89331,0.28657,-0.2013,0.1381,-20.4264,3.3198,-1.1768,0.2023,0.595,0.6436,0.6694,0.6411,10.1963,91.87,0.0,45.0
36.888,-0.0002299,0.0001808,8.1174,-0.0271,-2.2904,-2.2883,-0.0271,19.175,-4.73,259.571,0.325,-0.89302,0.28694,-0.202,0.1321,-20.3282,3.3044,-1.206,0.2547,0.6078,0.648,0.6521,0.6293,10.1488,91.87,0.0,45.0
36.892,-0.00023,0.0001808,8.1172,-0.0285,-2.2773,-2.2932,-0.0285,19.246,-4.945,259.566,0.3098,-0.89234,0.28797,-0.2033,0.1402,-20.1146,3.2844,-1.2282,0.3645,0.5824,0.637,0.6652,0.6259,10.0422,91.87,0.0,45.0
36.896,-0.0002301,0.0001807,8.1171,-0.0296,-2.264,-2.2983,-0.0296,19.316,-5.16,259.561,0.30216,-0.89394,0.28916,-0.2038,0.1387,-20.3398,3.3226,-1.2804,0.2654,0.5938,0.6344,0.6618,0.6488,10.1556,91.87,0.0,45.0
36.9,-0.0002301,0.0001806,8.117,-0.0311,-2.2508,-2.3035,-0.0311,19.383,-5.375,259.556,0.29016,-0.89366,0.28949,-0.2008,0.1362,-20.1323,3.2921,-1.305,0.3684,0.599,0.646,0.6488,0.6192,10.0514,91.87,0.0,45.0
36.904,-0.0002302,0.0001805,8.1169,-0.0332,-2.2379,-2.3088,-0.0332,19.447,-5.59,259.551,0.27872,-0.89246,0.29009,-0.198,0.1309,-19.8152,3.2411,-1.3198,0.5229,0.5866,0.6293,0.644,0.6135,9.8934,91.87,0.0,45.0
36.908,-0.0002303,0.0001804,8.1167,-0.0357,-2.2251,-2.3142,-0.0357,19.507,-5.805,259.546,0.26114,-0.89156,0.2906,-0.1961,0.1301,-19.5837,3.2073,-1.3397,0.6376,0.5723,0.632,0.643,0.5971,9.7776,91.87,0.0,45.0
36.912,-0.0002304,0.0001803,8.1166,-0.0383,-2.2122,-2.3197,-0.0383,19.566,-6.02,259.541,0.25095,-0.89082,0.29182,-0.2014,0.1329,-19.5922,3.2151,-1.371,0.64,0.5697,0.6106,0.6455,0.6196,9.7816,91.87,0.0,45.0
36.916,-0.0002305,0.0001803,8.1164,-0.0406,-2.1992,-2.3254,-0.0406,19.622,-6.235,259.535,0.2461,-0.89067,0.29291,-0.1976,0.1326,-19.7595,3.2427,-1.4235,0.5691,0.5837,0.6118,0.6407,0.6304,9.8661,91.87,0.0,45.0
36.92,-0.0002305,0.0001802,8.1162,-0.0431,-2.1863,-2.3311,-0.0431,19.677,-6.449,259.53,0.23486,-0.89007,0.2935,-0.204,0.1335,-19.6138,3.2236,-1.4405,0.6451,0.58,0.6241,0.6364,0.6084,9.7953,91.86,0.0,45.0
36.924,-0.0002306,0.0001801,8.1161,-0.0454,-2.1733,-2.3371,-0.0454,19.729,-6.664,259.525,0.22333,-0.89078,0.29421,-0.2012,0.1314,-19.7777,3.2487,-1.4921,0.5741,0.581,0.6291,0.6423,0.6169,9.877,91.86,0.0,45.0
36.928,-0.0002307,0.00018,8.1159,-0.0476,-2.1603,-2.3432,-0.0476,19.778,-6.88,259.52,0.21306,-0.89147,0.29569,-0.203,0.126,-19.8614,3.2584,-1.5322,0.5399,0.572,0.6165,0.6565,0.6348,9.9194,91.86,0.0,45.0
36.932,-0.0002308,0.0001799,8.1157,-0.0499,-2.1473,-2.3495,-0.0499,19.826,-7.094,259.515,0.20851,-0.88972,0.29659,-0.1992,0.1268,-19.7723,3.2461,-1.5639,0.5879,0.5901,0.6129,0.6394,0.6262,9.8742,91.86,0.0,45.0
36.936,-0.0002308,0.0001798,8.1155,-0.0524,-2.1344,-2.3559,-0.0524,19.874,-7.309,259.51,0.20273,-0.88911,0.29762,-0.1959,0.1252,-19.7437,3.241,-1.5998,0.6067,0.5838,0.6127,0.6409,0.6273,9.8589,91.86,0.0,45.0
36.94,-0.0002309,0.0001798,8.1152,-0.0548,-2.1214,-2.3624,-0.0548,19.92,-7.524,259.505,0.20132,-0.88901,0.29877,-0.1983,0.1263,-19.7573,3.2449,-1.6336,0.6092,0.5874,0.6062,0.6369,0.6364,9.868,91.86,0.0,45.0
36.944,-0.000231,0.0001797,8.115,-0.0571,-2.1083,-2.3691,-0.0571,19.964,-7.739,259.5,0.18995,-0.88969,0.30048,-0.2008,0.1307,-19.8357,3.2625,-1.6744,0.5799,0.5657,0.6133,0.6613,0.6363,9.9067,91.86,0.0,45.0
36.948,-0.0002311,0.0001796,8.1148,-0.0591,-2.0952,-2.376,-0.0591,20.006,-7.955,259.495,0.17719,-0.89084,0.30137,-0.205,0.1259,-20.0459,3.291,-1.7243,0.489,0.5842,0.6366,0.6549,0.628,10.0146,91.86,0.0,45.0
